timestamp,value_CVS,value_CRM,value_GOOG,value_UPS,value_IBM,value_AMZN,value_KO,value_FB,value_AAPL,value_PFE
2015-03-22 13:42:53,0,1,10.0,0,0,61.0,4.0,6.0,30,0
2015-03-22 13:47:53,1,2,7.0,0,3,58.0,8.0,12.0,24,2
2015-03-22 13:52:53,0,3,7.0,0,7,44.0,8.0,9.0,20,0
2015-03-22 13:57:53,0,0,7.0,2,0,54.0,7.0,11.0,28,1
2015-03-22 14:02:53,0,3,14.0,2,1,76.0,8.0,10.0,32,4
2015-03-22 14:07:53,0,2,10.0,1,1,47.0,5.0,8.0,41,3
2015-03-22 14:12:53,0,0,10.0,1,2,54.0,3.0,9.0,34,2
2015-03-22 14:17:53,0,1,23.0,1,0,58.0,5.0,10.0,21,0
2015-03-22 14:22:53,0,1,13.0,3,3,53.0,6.0,11.0,13,0
2015-03-22 14:27:53,0,1,19.0,1,2,47.0,10.0,18.0,38,0
2015-03-22 14:32:53,0,0,5.0,2,2,49.0,16.0,8.0,12,0
2015-03-22 14:37:53,0,0,20.0,2,3,35.0,7.0,9.0,32,0
2015-03-22 14:42:53,0,0,10.0,0,0,42.0,9.0,7.0,44,0
2015-03-22 14:47:53,0,1,9.0,1,3,62.0,9.0,6.0,31,0
2015-03-22 14:52:53,0,1,9.0,1,0,32.0,7.0,6.0,17,0
2015-03-22 14:57:53,0,1,12.0,0,0,49.0,5.0,10.0,26,0
2015-03-22 15:02:53,0,2,7.0,1,0,47.0,6.0,12.0,41,2
2015-03-22 15:07:53,0,1,19.0,0,1,66.0,11.0,9.0,26,0
2015-03-22 15:12:53,0,1,12.0,2,1,49.0,4.0,6.0,33,0
2015-03-22 15:17:53,0,3,8.0,0,0,53.0,6.0,9.0,21,0
2015-03-22 15:22:53,0,0,8.0,0,0,48.0,10.0,11.0,34,0
2015-03-22 15:27:53,0,0,38.0,1,0,61.0,4.0,15.0,37,0
2015-03-22 15:32:53,0,2,21.0,0,2,47.0,3.0,9.0,28,0
2015-03-22 15:37:53,0,1,8.0,3,4,69.0,5.0,10.0,18,1
2015-03-22 15:42:53,0,1,14.0,0,1,83.0,7.0,8.0,20,2
2015-03-22 15:47:53,0,1,20.0,0,2,63.0,4.0,18.0,37,1
2015-03-22 15:52:53,0,0,11.0,1,1,49.0,9.0,21.0,25,1
2015-03-22 15:57:53,0,1,9.0,3,1,56.0,12.0,14.0,60,2
2015-03-22 16:02:53,0,2,17.0,1,6,48.0,7.0,21.0,47,0
2015-03-22 16:07:53,0,3,9.0,0,5,63.0,3.0,14.0,35,0
2015-03-22 16:12:53,0,6,9.0,0,7,57.0,4.0,8.0,39,1
2015-03-22 16:17:53,0,10,20.0,0,10,71.0,3.0,15.0,34,0
2015-03-22 16:22:53,0,3,16.0,0,9,65.0,4.0,15.0,31,0
2015-03-22 16:27:53,0,0,15.0,1,2,43.0,11.0,13.0,46,0
2015-03-22 16:32:53,0,1,17.0,1,1,48.0,8.0,5.0,29,0
2015-03-22 16:37:53,1,5,17.0,0,0,44.0,5.0,16.0,31,0
2015-03-22 16:42:53,0,4,12.0,1,4,50.0,5.0,15.0,38,0
2015-03-22 16:47:53,1,1,9.0,2,3,54.0,9.0,8.0,40,0
2015-03-22 16:52:53,0,3,8.0,1,2,52.0,6.0,12.0,15,2
2015-03-22 16:57:53,0,3,15.0,0,4,58.0,9.0,7.0,40,1
2015-03-22 17:02:53,0,0,11.0,2,1,61.0,14.0,10.0,46,0
2015-03-22 17:07:53,0,1,13.0,0,0,81.0,10.0,10.0,30,0
2015-03-22 17:12:53,0,0,13.0,0,4,57.0,10.0,16.0,30,1
2015-03-22 17:17:53,1,1,14.0,2,6,64.0,16.0,9.0,40,0
2015-03-22 17:22:53,0,0,15.0,1,7,59.0,18.0,10.0,27,1
2015-03-22 17:27:53,0,1,14.0,0,2,65.0,21.0,12.0,36,1
2015-03-22 17:32:53,0,1,21.0,1,4,54.0,12.0,9.0,24,1
2015-03-22 17:37:53,0,0,9.0,0,6,58.0,5.0,9.0,25,0
2015-03-22 17:42:53,0,0,10.0,3,4,73.0,12.0,14.0,21,0
2015-03-22 17:47:53,0,2,14.0,1,1,40.0,12.0,12.0,24,0
2015-03-22 17:52:53,0,2,4.0,0,1,61.0,13.0,3.0,44,1
2015-03-22 17:57:53,0,3,13.0,0,4,69.0,92.0,15.0,39,0
2015-03-22 18:02:53,0,1,14.0,0,3,55.0,66.0,19.0,32,0
2015-03-22 18:07:53,0,4,12.0,0,2,40.0,47.0,11.0,29,0
2015-03-22 18:12:53,0,1,15.0,0,2,45.0,30.0,22.0,40,0
2015-03-22 18:17:53,0,2,7.0,0,2,56.0,17.0,13.0,49,0
2015-03-22 18:22:53,0,0,8.0,1,1,58.0,27.0,9.0,62,0
2015-03-22 18:27:53,0,1,12.0,1,1,75.0,25.0,12.0,53,1
2015-03-22 18:32:53,0,1,11.0,0,2,47.0,27.0,9.0,41,0
2015-03-22 18:37:53,0,0,15.0,0,0,53.0,16.0,10.0,35,0
2015-03-22 18:42:53,0,2,9.0,2,1,35.0,8.0,15.0,30,1
2015-03-22 18:47:53,0,2,14.0,0,1,43.0,14.0,4.0,38,1
2015-03-22 18:52:53,0,2,7.0,0,0,35.0,9.0,16.0,42,0
2015-03-22 18:57:53,0,3,14.0,1,3,40.0,11.0,16.0,39,4
2015-03-22 19:02:53,0,2,12.0,1,0,56.0,5.0,18.0,44,0
2015-03-22 19:07:53,0,3,8.0,0,3,72.0,16.0,17.0,31,0
2015-03-22 19:12:53,0,4,67.0,0,6,62.0,15.0,8.0,32,0
2015-03-22 19:17:53,1,3,5.0,1,5,46.0,8.0,7.0,42,0
2015-03-22 19:22:53,0,1,8.0,0,4,66.0,18.0,14.0,59,0
2015-03-22 19:27:53,0,2,11.0,0,4,46.0,10.0,11.0,64,0
2015-03-22 19:32:53,0,0,3.0,0,4,56.0,12.0,10.0,32,0
2015-03-22 19:37:53,0,0,13.0,0,4,69.0,10.0,6.0,55,1
2015-03-22 19:42:53,0,1,20.0,0,3,67.0,10.0,15.0,55,0
2015-03-22 19:47:53,0,2,9.0,1,0,58.0,17.0,17.0,41,1
2015-03-22 19:52:53,1,0,13.0,1,1,60.0,9.0,8.0,19,1
2015-03-22 19:57:53,0,3,12.0,16,4,55.0,11.0,19.0,49,0
2015-03-22 20:02:53,0,6,31.0,5,2,53.0,7.0,14.0,28,0
2015-03-22 20:07:53,0,4,21.0,9,4,65.0,16.0,9.0,28,0
2015-03-22 20:12:53,0,1,27.0,2,4,70.0,9.0,14.0,39,0
2015-03-22 20:17:53,0,2,18.0,9,3,43.0,7.0,11.0,35,0
2015-03-22 20:22:53,0,0,25.0,5,6,47.0,7.0,11.0,30,0
2015-03-22 20:27:53,0,4,20.0,2,2,30.0,9.0,12.0,27,0
2015-03-22 20:32:53,0,1,28.0,5,2,49.0,11.0,9.0,30,0
2015-03-22 20:37:53,0,0,20.0,4,2,45.0,9.0,10.0,35,0
2015-03-22 20:42:53,0,0,25.0,1,0,46.0,6.0,8.0,33,2
2015-03-22 20:47:53,0,0,20.0,0,2,33.0,5.0,23.0,26,1
2015-03-22 20:52:53,0,1,16.0,0,5,30.0,8.0,17.0,29,0
2015-03-22 20:57:53,0,1,21.0,3,1,56.0,9.0,12.0,34,0
2015-03-22 21:02:53,0,1,67.0,0,5,37.0,7.0,14.0,324,0
2015-03-22 21:07:53,0,0,23.0,1,3,39.0,7.0,7.0,35,1
2015-03-22 21:12:53,0,1,32.0,0,1,51.0,4.0,8.0,21,4
2015-03-22 21:17:53,0,1,19.0,2,1,43.0,11.0,11.0,18,0
2015-03-22 21:22:53,0,2,26.0,0,2,52.0,5.0,8.0,15,0
2015-03-22 21:27:53,0,0,18.0,1,4,43.0,4.0,5.0,18,1
2015-03-22 21:32:53,0,0,21.0,0,1,41.0,5.0,8.0,21,0
2015-03-22 21:37:53,0,0,25.0,0,2,35.0,9.0,11.0,39,0
2015-03-22 21:42:53,0,1,15.0,2,1,36.0,10.0,9.0,12,0
2015-03-22 21:47:53,0,0,12.0,1,1,30.0,9.0,11.0,14,0
2015-03-22 21:52:53,0,1,9.0,4,1,41.0,8.0,20.0,43,0
2015-03-22 21:57:53,0,1,14.0,2,1,47.0,97.0,16.0,29,2
2015-03-22 22:02:53,0,2,18.0,0,1,32.0,53.0,15.0,16,0
2015-03-22 22:07:53,0,2,9.0,0,1,45.0,7.0,17.0,21,0
2015-03-22 22:12:53,0,2,11.0,0,2,31.0,6.0,20.0,22,1
2015-03-22 22:17:53,0,3,14.0,0,2,34.0,4.0,21.0,22,0
2015-03-22 22:22:53,0,1,9.0,1,0,36.0,5.0,21.0,25,1
2015-03-22 22:27:53,0,2,30.0,1,1,46.0,7.0,11.0,26,0
2015-03-22 22:32:53,0,4,32.0,1,0,39.0,5.0,14.0,22,0
2015-03-22 22:37:53,0,1,6.0,1,3,57.0,25.0,25.0,7,0
2015-03-22 22:42:53,0,3,12.0,0,4,40.0,12.0,13.0,55,0
2015-03-22 22:47:53,0,1,9.0,0,4,50.0,10.0,14.0,24,0
2015-03-22 22:52:53,0,0,50.0,2,0,69.0,5.0,9.0,27,0
2015-03-22 22:57:53,0,1,9.0,0,6,51.0,8.0,19.0,40,0
2015-03-22 23:02:53,0,2,9.0,0,4,58.0,7.0,13.0,31,0
2015-03-22 23:07:53,0,0,6.0,0,0,63.0,4.0,12.0,46,2
2015-03-22 23:12:53,0,0,14.0,0,1,58.0,6.0,7.0,54,0
2015-03-22 23:17:53,0,1,9.0,3,3,63.0,5.0,10.0,48,0
2015-03-22 23:22:53,0,1,53.0,2,0,64.0,2.0,8.0,31,0
2015-03-22 23:27:53,0,2,17.0,0,3,76.0,9.0,15.0,22,0
2015-03-22 23:32:53,0,1,9.0,0,0,45.0,5.0,6.0,29,0
2015-03-22 23:37:53,2,0,5.0,1,0,51.0,9.0,8.0,15,1
2015-03-22 23:42:53,2,1,6.0,2,0,48.0,14.0,8.0,22,0
2015-03-22 23:47:53,0,0,9.0,0,2,63.0,7.0,11.0,30,2
2015-03-22 23:52:53,0,0,13.0,1,2,56.0,1.0,13.0,55,0
2015-03-22 23:57:53,0,2,11.0,0,4,68.0,15.0,10.0,47,0
2015-03-23 00:02:53,0,0,12.0,1,0,29.0,16.0,26.0,46,0
2015-03-23 00:07:53,0,1,10.0,0,2,48.0,7.0,61.0,27,0
2015-03-23 00:12:53,0,1,11.0,0,5,44.0,6.0,17.0,32,0
2015-03-23 00:17:53,0,1,4.0,3,2,24.0,6.0,21.0,29,0
2015-03-23 00:22:53,0,0,8.0,0,1,37.0,6.0,23.0,30,0
2015-03-23 00:27:53,0,0,4.0,0,1,42.0,8.0,18.0,28,0
2015-03-23 00:32:53,0,3,9.0,1,1,44.0,5.0,23.0,23,0
2015-03-23 00:37:53,0,0,7.0,0,4,21.0,6.0,16.0,33,0
2015-03-23 00:42:53,0,0,9.0,0,2,45.0,4.0,24.0,40,0
2015-03-23 00:47:53,0,3,18.0,0,5,30.0,3.0,23.0,38,0
2015-03-23 00:52:53,0,0,7.0,0,5,50.0,5.0,16.0,38,1
2015-03-23 00:57:53,0,1,9.0,1,1,49.0,5.0,15.0,48,1
2015-03-23 01:02:53,1,1,6.0,0,1,46.0,4.0,17.0,36,1
2015-03-23 01:07:53,2,1,12.0,2,2,62.0,2.0,18.0,19,0
2015-03-23 01:12:53,2,2,11.0,0,1,62.0,4.0,14.0,34,0
2015-03-23 01:17:53,0,0,7.0,2,0,48.0,3.0,19.0,28,1
2015-03-23 01:22:53,0,0,13.0,1,1,50.0,6.0,11.0,26,0
2015-03-23 01:27:53,0,3,6.0,2,1,69.0,8.0,21.0,23,0
2015-03-23 01:32:53,0,1,7.0,1,0,58.0,8.0,16.0,21,0
2015-03-23 01:37:53,0,0,53.0,0,1,50.0,9.0,18.0,30,0
2015-03-23 01:42:53,1,0,4.0,0,3,53.0,6.0,20.0,21,0
2015-03-23 01:47:53,0,3,46.0,0,0,46.0,11.0,16.0,22,1
2015-03-23 01:52:53,0,0,7.0,1,2,52.0,8.0,18.0,29,0
2015-03-23 01:57:53,0,0,10.0,0,3,34.0,4.0,25.0,64,0
2015-03-23 02:02:53,0,1,9.0,0,1,55.0,3.0,19.0,28,0
2015-03-23 02:07:53,0,1,2.0,1,0,54.0,10.0,26.0,25,0
2015-03-23 02:12:53,0,1,14.0,0,2,63.0,18.0,27.0,22,0
2015-03-23 02:17:53,0,2,16.0,0,1,52.0,7.0,25.0,30,0
2015-03-23 02:22:53,1,3,5.0,1,0,28.0,12.0,6.0,19,0
2015-03-23 02:27:53,0,0,1.0,1,1,48.0,2.0,7.0,24,0
2015-03-23 02:32:53,1,1,14.0,0,0,62.0,14.0,5.0,27,0
2015-03-23 02:37:53,0,2,7.0,0,1,66.0,7.0,5.0,47,0
2015-03-23 02:42:53,0,6,7.0,0,1,59.0,5.0,12.0,25,0
2015-03-23 02:47:53,0,2,7.0,0,4,56.0,11.0,11.0,43,0
2015-03-23 02:52:53,0,0,7.0,1,1,65.0,15.0,9.0,32,0
2015-03-23 02:57:53,0,0,7.0,0,1,64.0,14.0,6.0,32,0
2015-03-23 03:02:53,0,0,13.0,1,1,67.0,2.0,9.0,34,0
2015-03-23 03:07:53,0,5,5.0,0,0,47.0,4.0,15.0,44,1
2015-03-23 03:12:53,1,1,4.0,1,0,54.0,1.0,4.0,15,0
2015-03-23 03:17:53,0,1,4.0,0,1,47.0,7.0,6.0,28,0
2015-03-23 03:22:53,0,0,7.0,0,1,52.0,2.0,5.0,17,0
2015-03-23 03:27:53,0,3,11.0,1,3,45.0,3.0,3.0,42,1
2015-03-23 03:32:53,1,1,7.0,0,2,41.0,4.0,3.0,21,0
2015-03-23 03:37:53,0,2,0.0,1,1,42.0,3.0,3.0,21,0
2015-03-23 03:42:53,0,1,10.0,0,0,46.0,6.0,5.0,22,0
2015-03-23 03:47:53,0,2,7.0,0,2,27.0,1.0,12.0,21,0
2015-03-23 03:52:53,0,2,8.0,0,1,34.0,2.0,7.0,12,0
2015-03-23 03:57:53,0,2,8.0,0,0,46.0,2.0,15.0,34,0
2015-03-23 04:02:53,0,1,3.0,0,2,38.0,2.0,6.0,23,0
2015-03-23 04:07:53,0,2,3.0,0,1,27.0,5.0,8.0,79,0
2015-03-23 04:12:53,0,2,11.0,0,4,34.0,7.0,12.0,34,0
2015-03-23 04:17:53,0,3,4.0,1,4,29.0,5.0,5.0,20,0
2015-03-23 04:22:53,0,6,15.0,0,1,21.0,5.0,6.0,21,0
2015-03-23 04:27:53,0,2,13.0,0,0,39.0,1.0,7.0,31,1
2015-03-23 04:32:53,0,1,10.0,0,1,30.0,4.0,6.0,18,1
2015-03-23 04:37:53,0,0,13.0,0,1,35.0,2.0,8.0,66,1
2015-03-23 04:42:53,0,3,8.0,0,3,38.0,2.0,6.0,15,0
2015-03-23 04:47:53,0,2,3.0,0,1,29.0,3.0,8.0,24,0
2015-03-23 04:52:53,0,0,19.0,1,5,36.0,2.0,8.0,17,0
2015-03-23 04:57:53,0,0,50.0,0,3,42.0,6.0,14.0,47,0
2015-03-23 05:02:53,0,3,7.0,1,1,38.0,11.0,8.0,25,2
2015-03-23 05:07:53,0,6,4.0,0,1,35.0,8.0,8.0,19,0
2015-03-23 05:12:53,1,2,15.0,2,0,33.0,7.0,11.0,24,2
2015-03-23 05:17:53,0,2,1.0,0,0,28.0,3.0,14.0,23,0
2015-03-23 05:22:53,0,6,7.0,0,0,15.0,6.0,6.0,5,0
2015-03-23 05:27:53,0,0,6.0,4,1,30.0,3.0,8.0,10,0
2015-03-23 05:32:53,0,1,10.0,0,2,27.0,5.0,8.0,8,0
2015-03-23 05:37:53,0,1,5.0,0,3,55.0,6.0,6.0,10,0
2015-03-23 05:42:53,0,0,13.0,0,0,28.0,9.0,9.0,11,1
2015-03-23 05:47:53,0,0,4.0,0,2,19.0,12.0,11.0,220,1
2015-03-23 05:52:53,0,0,47.0,0,1,22.0,13.0,2.0,213,0
2015-03-23 05:57:53,0,1,14.0,1,3,18.0,16.0,7.0,32,0
2015-03-23 06:02:53,0,1,5.0,0,1,28.0,6.0,6.0,17,0
2015-03-23 06:07:53,0,2,7.0,1,1,28.0,12.0,3.0,25,0
2015-03-23 06:12:53,0,2,7.0,0,3,30.0,4.0,8.0,14,0
2015-03-23 06:17:53,0,2,10.0,1,0,46.0,5.0,10.0,26,0
2015-03-23 06:22:53,0,1,11.0,0,1,32.0,9.0,7.0,454,0
2015-03-23 06:27:53,0,0,5.0,0,2,52.0,4.0,5.0,217,0
2015-03-23 06:32:53,0,0,4.0,0,0,45.0,11.0,8.0,126,1
2015-03-23 06:37:53,0,2,5.0,0,1,25.0,5.0,4.0,118,0
2015-03-23 06:42:53,0,1,13.0,0,1,30.0,3.0,0.0,85,0
2015-03-23 06:47:53,0,0,2.0,0,0,33.0,7.0,3.0,70,0
2015-03-23 06:52:53,0,0,5.0,0,1,17.0,11.0,9.0,61,0
2015-03-23 06:57:53,0,0,12.0,0,1,33.0,12.0,8.0,55,0
2015-03-23 07:02:53,0,0,15.0,0,1,47.0,7.0,8.0,56,0
2015-03-23 07:07:53,0,0,10.0,0,1,22.0,10.0,7.0,46,0
2015-03-23 07:12:53,0,0,6.0,3,1,20.0,7.0,4.0,51,1
2015-03-23 07:17:53,0,2,7.0,0,2,17.0,9.0,6.0,59,0
2015-03-23 07:22:53,0,2,9.0,1,2,16.0,6.0,10.0,37,0
2015-03-23 07:27:53,0,2,22.0,0,2,37.0,7.0,12.0,45,0
2015-03-23 07:32:53,0,0,3.0,0,3,37.0,8.0,18.0,41,0
2015-03-23 07:37:53,0,0,8.0,1,2,27.0,14.0,44.0,34,0
2015-03-23 07:42:53,0,1,8.0,0,1,37.0,6.0,42.0,29,0
2015-03-23 07:47:53,0,1,11.0,1,6,27.0,7.0,30.0,38,1
2015-03-23 07:52:53,0,1,11.0,0,1,22.0,4.0,37.0,29,0
2015-03-23 07:57:53,0,3,12.0,1,0,23.0,9.0,52.0,36,0
2015-03-23 08:02:53,0,0,9.0,0,0,16.0,2.0,35.0,27,0
2015-03-23 08:07:53,0,1,10.0,0,2,22.0,7.0,34.0,30,0
2015-03-23 08:12:53,0,1,10.0,0,0,22.0,8.0,24.0,21,0
2015-03-23 08:17:53,0,1,16.0,1,1,17.0,4.0,23.0,28,0
2015-03-23 08:22:53,0,1,8.0,0,0,17.0,5.0,30.0,27,0
2015-03-23 08:27:53,0,0,10.0,0,3,29.0,12.0,34.0,37,0
2015-03-23 08:32:53,0,1,4.0,0,0,20.0,8.0,24.0,47,0
2015-03-23 08:37:53,0,2,8.0,0,0,31.0,10.0,23.0,27,0
2015-03-23 08:42:53,0,0,14.0,0,4,59.0,10.0,30.0,34,0
2015-03-23 08:47:53,0,1,8.0,0,2,29.0,8.0,25.0,23,0
2015-03-23 08:52:53,0,1,20.0,0,1,38.0,5.0,23.0,33,1
2015-03-23 08:57:53,0,5,16.0,0,3,28.0,15.0,18.0,46,1
2015-03-23 09:02:53,0,5,12.0,0,0,33.0,5.0,17.0,28,0
2015-03-23 09:07:53,0,4,14.0,0,6,19.0,10.0,21.0,29,0
2015-03-23 09:12:53,0,1,52.0,0,2,48.0,13.0,21.0,31,0
2015-03-23 09:17:53,0,2,21.0,0,1,50.0,4.0,23.0,41,0
2015-03-23 09:22:53,0,1,7.0,0,2,41.0,7.0,18.0,40,0
2015-03-23 09:27:53,0,1,10.0,1,0,41.0,4.0,19.0,28,0
2015-03-23 09:32:53,0,2,10.0,0,0,41.0,8.0,15.0,48,0
2015-03-23 09:37:53,0,1,15.0,1,2,44.0,13.0,9.0,31,0
2015-03-23 09:42:53,0,0,50.0,0,3,31.0,7.0,52.0,39,0
2015-03-23 09:47:53,0,0,14.0,0,4,46.0,11.0,38.0,26,0
2015-03-23 09:52:53,0,2,20.0,1,1,38.0,6.0,37.0,22,0
2015-03-23 09:57:53,0,2,21.0,2,3,47.0,6.0,39.0,40,1
2015-03-23 10:02:53,0,3,17.0,2,0,39.0,5.0,43.0,30,0
2015-03-23 10:07:53,0,2,26.0,2,2,40.0,6.0,38.0,64,2
2015-03-23 10:12:53,0,2,10.0,2,2,38.0,6.0,25.0,69,0
2015-03-23 10:17:53,0,1,20.0,1,3,27.0,2.0,29.0,30,0
2015-03-23 10:22:53,1,1,21.0,2,5,19.0,3.0,29.0,62,1
2015-03-23 10:27:53,0,1,12.0,3,3,23.0,8.0,27.0,55,0
2015-03-23 10:32:53,0,0,16.0,1,5,36.0,7.0,39.0,24,0
2015-03-23 10:37:53,0,2,8.0,1,1,31.0,11.0,33.0,31,0
2015-03-23 10:42:53,0,2,13.0,0,1,24.0,11.0,42.0,36,0
2015-03-23 10:47:53,0,0,14.0,1,0,27.0,21.0,37.0,33,0
2015-03-23 10:52:53,1,0,15.0,0,4,31.0,18.0,43.0,40,0
2015-03-23 10:57:53,0,0,13.0,3,2,33.0,22.0,37.0,29,0
2015-03-23 11:02:53,1,2,17.0,0,1,34.0,22.0,50.0,28,5
2015-03-23 11:07:53,0,0,22.0,1,3,41.0,26.0,39.0,39,0
2015-03-23 11:12:53,1,2,21.0,0,2,37.0,14.0,38.0,36,1
2015-03-23 11:17:53,0,1,18.0,1,0,36.0,13.0,23.0,33,0
2015-03-23 11:22:53,0,4,18.0,1,2,47.0,5.0,27.0,35,1
2015-03-23 11:27:53,0,2,16.0,0,3,59.0,29.0,33.0,34,2
2015-03-23 11:32:53,0,2,13.0,2,3,39.0,20.0,37.0,42,1
2015-03-23 11:37:53,0,1,13.0,0,2,35.0,31.0,35.0,36,0
2015-03-23 11:42:53,0,3,8.0,0,3,37.0,39.0,25.0,37,2
2015-03-23 11:47:53,0,0,8.0,0,0,50.0,29.0,21.0,29,0
2015-03-23 11:52:53,0,2,16.0,0,0,57.0,24.0,29.0,40,2
2015-03-23 11:57:53,1,3,66.0,0,4,71.0,7.0,29.0,62,6
2015-03-23 12:02:53,0,3,18.0,6,2,65.0,15.0,32.0,33,4
2015-03-23 12:07:53,0,1,17.0,0,3,44.0,26.0,17.0,50,2
2015-03-23 12:12:53,0,2,10.0,0,3,47.0,14.0,20.0,52,0
2015-03-23 12:17:53,0,3,14.0,3,2,58.0,19.0,26.0,33,3
2015-03-23 12:22:53,1,4,10.0,1,3,57.0,22.0,29.0,40,4
2015-03-23 12:27:53,0,1,19.0,2,1,49.0,11.0,27.0,32,1
2015-03-23 12:32:53,0,3,15.0,1,2,46.0,11.0,30.0,35,1
2015-03-23 12:37:53,0,2,13.0,0,3,51.0,8.0,36.0,40,2
2015-03-23 12:42:53,0,1,11.0,0,0,82.0,5.0,43.0,45,6
2015-03-23 12:47:53,0,1,15.0,2,1,62.0,9.0,37.0,49,3
2015-03-23 12:52:53,0,5,9.0,0,3,60.0,15.0,27.0,39,0
2015-03-23 12:57:53,0,5,20.0,2,0,47.0,11.0,38.0,45,3
2015-03-23 13:02:53,0,6,35.0,1,6,57.0,7.0,79.0,65,2
2015-03-23 13:07:53,1,4,29.0,2,2,36.0,2.0,112.0,46,0
2015-03-23 13:12:53,1,4,14.0,0,5,65.0,8.0,69.0,49,4
2015-03-23 13:17:53,0,4,18.0,0,10,66.0,5.0,70.0,57,1
2015-03-23 13:22:53,1,2,28.0,0,8,77.0,5.0,63.0,54,1
2015-03-23 13:27:53,0,9,40.0,1,7,71.0,8.0,51.0,82,2
2015-03-23 13:32:53,1,2,22.0,0,5,69.0,8.0,51.0,66,8
2015-03-23 13:37:53,1,1,13.0,4,6,68.0,14.0,39.0,67,1
2015-03-23 13:42:53,1,3,24.0,0,14,41.0,8.0,32.0,69,7
2015-03-23 13:47:53,0,5,21.0,0,1,50.0,15.0,38.0,86,5
2015-03-23 13:52:53,0,5,22.0,2,3,33.0,11.0,42.0,57,3
2015-03-23 13:57:53,0,2,24.0,1,10,73.0,6.0,42.0,87,8
2015-03-23 14:02:53,0,5,29.0,1,6,56.0,4.0,42.0,87,9
2015-03-23 14:07:53,0,3,26.0,4,10,51.0,14.0,45.0,88,6
2015-03-23 14:12:53,0,10,25.0,4,5,59.0,14.0,35.0,47,10
2015-03-23 14:17:53,0,4,37.0,1,3,56.0,16.0,46.0,85,5
2015-03-23 14:22:53,1,3,16.0,2,6,47.0,14.0,41.0,67,5
2015-03-23 14:27:53,1,5,29.0,1,2,67.0,5.0,44.0,88,5
2015-03-23 14:32:53,0,2,24.0,2,6,80.0,15.0,31.0,63,6
2015-03-23 14:37:53,1,3,41.0,2,4,79.0,37.0,34.0,103,3
2015-03-23 14:42:53,0,8,32.0,2,2,64.0,25.0,42.0,79,6
2015-03-23 14:47:53,1,3,21.0,1,7,73.0,34.0,25.0,113,3
2015-03-23 14:52:53,0,2,30.0,1,2,80.0,26.0,26.0,123,5
2015-03-23 14:57:53,0,9,32.0,4,5,80.0,16.0,38.0,109,8
2015-03-23 15:02:53,0,3,76.0,2,3,56.0,19.0,17.0,71,3
2015-03-23 15:07:53,1,2,32.0,2,1,62.0,20.0,28.0,77,7
2015-03-23 15:12:53,0,10,27.0,7,8,44.0,26.0,26.0,75,2
2015-03-23 15:17:53,0,1,25.0,0,5,70.0,32.0,23.0,100,2
2015-03-23 15:22:53,0,6,21.0,2,1,50.0,22.0,11.0,66,3
2015-03-23 15:27:53,1,2,42.0,0,4,53.0,26.0,39.0,106,3
2015-03-23 15:32:53,1,4,27.0,1,4,57.0,10.0,29.0,71,9
2015-03-23 15:37:53,0,8,66.0,2,6,61.0,25.0,21.0,57,3
2015-03-23 15:42:53,1,6,28.0,6,3,63.0,35.0,25.0,56,2
2015-03-23 15:47:53,1,6,29.0,4,6,65.0,63.0,61.0,66,13
2015-03-23 15:52:53,0,1,25.0,1,12,61.0,53.0,39.0,57,5
2015-03-23 15:57:53,1,4,51.0,4,18,74.0,87.0,32.0,84,4
2015-03-23 16:02:53,1,7,28.0,1,15,96.0,75.0,40.0,53,2
2015-03-23 16:07:53,1,6,34.0,3,3,85.0,43.0,33.0,49,7
2015-03-23 16:12:53,0,7,20.0,1,5,96.0,45.0,30.0,46,2
2015-03-23 16:17:53,0,3,14.0,0,5,71.0,48.0,36.0,46,6
2015-03-23 16:22:53,3,3,31.0,4,5,61.0,39.0,38.0,61,3
2015-03-23 16:27:53,4,4,28.0,8,5,93.0,38.0,34.0,41,2
2015-03-23 16:32:53,2,6,28.0,4,5,63.0,22.0,20.0,29,4
2015-03-23 16:37:53,1,5,27.0,1,4,40.0,37.0,29.0,49,5
2015-03-23 16:42:53,1,3,21.0,1,2,78.0,19.0,35.0,50,1
2015-03-23 16:47:53,0,3,29.0,0,6,51.0,23.0,38.0,91,3
2015-03-23 16:52:53,0,4,25.0,2,4,64.0,19.0,39.0,49,1
2015-03-23 16:57:53,1,5,37.0,3,7,68.0,19.0,30.0,59,2
2015-03-23 17:02:53,0,13,17.0,2,9,70.0,18.0,38.0,137,5
2015-03-23 17:07:53,0,11,27.0,0,9,47.0,18.0,18.0,141,5
2015-03-23 17:12:53,0,3,26.0,5,6,52.0,16.0,40.0,99,0
2015-03-23 17:17:53,0,2,31.0,1,9,57.0,28.0,29.0,88,3
2015-03-23 17:22:53,2,1,25.0,2,8,72.0,28.0,35.0,91,4
2015-03-23 17:27:53,0,5,25.0,0,6,73.0,18.0,21.0,68,3
2015-03-23 17:32:53,0,6,22.0,2,5,85.0,23.0,18.0,44,7
2015-03-23 17:37:53,0,5,32.0,1,4,58.0,18.0,31.0,72,4
2015-03-23 17:42:53,0,3,20.0,2,4,66.0,19.0,35.0,76,1
2015-03-23 17:47:53,0,2,55.0,2,8,58.0,23.0,32.0,175,3
2015-03-23 17:52:53,0,1,27.0,2,10,79.0,24.0,36.0,133,6
